MSOA21CD,MSOA21NM,borough_name,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
E02000124,Brent 032,Brent,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000125,Brent 033,Brent,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000126,Brent 034,Brent,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000127,Bromley 001,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000128,Bromley 002,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000130,Bromley 004,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000131,Bromley 005,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000132,Bromley 006,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000133,Bromley 007,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000134,Bromley 008,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000135,Bromley 009,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000136,Bromley 010,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000137,Bromley 011,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000138,Bromley 012,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000139,Bromley 013,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000140,Bromley 014,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000141,Bromley 015,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000142,Bromley 016,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000144,Bromley 018,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000145,Bromley 019,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000146,Bromley 020,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000147,Bromley 021,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000148,Bromley 022,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000149,Bromley 023,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000150,Bromley 024,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000151,Bromley 025,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000152,Bromley 026,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000153,Bromley 027,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000154,Bromley 028,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000155,Bromley 029,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000156,Bromley 030,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000157,Bromley 031,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000158,Bromley 032,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000159,Bromley 033,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000160,Bromley 034,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000161,Bromley 035,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000162,Bromley 036,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000163,Bromley 037,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000165,Bromley 039,Bromley,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000166,Camden 001,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000167,Camden 002,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000168,Camden 003,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000169,Camden 004,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000170,Camden 005,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000171,Camden 006,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000172,Camden 007,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000173,Camden 008,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000174,Camden 009,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000175,Camden 010,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000176,Camden 011,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000177,Camden 012,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000178,Camden 013,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000179,Camden 014,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000180,Camden 015,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000181,Camden 016,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000182,Camden 017,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000183,Camden 018,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000184,Camden 019,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000185,Camden 020,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000186,Camden 021,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000187,Camden 022,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000188,Camden 023,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000191,Camden 026,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000192,Camden 027,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000193,Camden 028,Camden,1.1181520637543094,1.0446218701000758,1.0054786023279152,0.9843252243702229,1.005702772011497,1.0729543992090531,1.2125231128739944,1.515094387895466,1.8051745203048664,1.7272982514972741,1.7411062646276216,1.7502473215691805,1.7502169667598828,1.7133199063585258,1.7149789628405911,1.8107961310570888,1.8203498251170651,1.7470796783609617,1.6667052720900095,1.5110131505918205,1.3706216866088754,1.3244313540898227,1.3078225373973686,1.2207461098239871
E02000194,Croydon 001,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000195,Croydon 002,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000196,Croydon 003,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000197,Croydon 004,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000198,Croydon 005,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000199,Croydon 006,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000200,Croydon 007,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000201,Croydon 008,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000202,Croydon 009,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000203,Croydon 010,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000204,Croydon 011,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000206,Croydon 013,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000207,Croydon 014,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000208,Croydon 015,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000209,Croydon 016,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000210,Croydon 017,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000211,Croydon 018,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000212,Croydon 019,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000213,Croydon 020,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000214,Croydon 021,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000215,Croydon 022,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000216,Croydon 023,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000217,Croydon 024,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000218,Croydon 025,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000219,Croydon 026,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000221,Croydon 028,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000222,Croydon 029,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000223,Croydon 030,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000224,Croydon 031,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000225,Croydon 032,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
E02000226,Croydon 033,Croydon,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
